time,open,high,low,close,ADX
1662782400,21288.5,21443,21285,21443,38.606696852981194
1662786000,21443,21656.5,21411,21529,42.876777154987394
1662789600,21529,21572,21454.5,21517.5,41.01028797128792
1662793200,21517.5,21546.5,21230,21266,36.412260932126124
1662796800,21266,21378,21265.5,21313,34.91382021812609
1662800400,21313,21377,21304,21313.5,33.93786157740944
1662804000,21313.5,21370,21247.5,21331,32.30588616044814
1662807600,21331,21365,21278.5,21280.5,31.166219191112482
1662811200,21280.5,21356,21167.5,21304,28.78326198033
1662814800,21304,21305,21113,21165.5,26.556009287224306
1662818400,21165.5,21269,21115,21228,24.892223717791662
1662822000,21228,21279.5,21176.5,21210,24.25758526501915
1662825600,21210,21433,21162.5,21397,27.79333447331824
1662829200,21397,21410,21274.5,21280,26.25211760695521
1662832800,21280,21473,21277.5,21433.5,26.72593314470449
1662836400,21433.5,21625,21425,21566.5,30.686155014558658
1662840000,21566.5,21583.5,21332,21414,27.674072526054296
1662843600,21414,21798,21412,21594.5,31.568131309728326
1662847200,21594.5,21798,21573,21746,29.02475315734077
1662850800,21746,21772,21630,21632.5,27.517910107704083
1662854400,21632.5,21666,21527.5,21536.5,26.09492097725516
1662858000,21536.5,21656,21524,21596.5,24.77972216221371
1662861600,21596.5,21614.5,21432.5,21502.5,23.054395616178383
1662865200,21502.5,21552.5,21495.5,21532,22.52541968203787
1662868800,21532,21627,21530,21542.5,24.715725405401322
1662872400,21542.5,21604.5,21518,21576.5,23.793652134959842
1662876000,21576.5,21615,21333,21436.5,21.038057148808793
1662879600,21436.5,21600,21426.5,21596.5,19.538764439206744
1662883200,21596.5,21727.5,21543.5,21661.5,23.28361720691098
1662886800,21661.5,21693,21574,21586.5,22.123839298390486
1662890400,21586.5,21661,21554,21580,21.105837665785565
1662894000,21580,21680,21576.5,21598.5,20.98012820536867
1662897600,21598.5,21638.5,21500,21607,19.68272407776763
1662901200,21607,21612.5,21502,21530.5,18.689685069029238
1662904800,21530.5,21555,21427.5,21497.5,17.587109984757983
1662908400,21497.5,21748,21489.5,21625.5,24.09983416302172
1662912000,21625.5,21706.5,21584,21660.5,22.77362007611706
1662915600,21660.5,21879.5,21585,21612.5,27.25929725222237
1662919200,21612.5,21660,21505,21540.5,25.459713696665613
1662922800,21540.5,21614,21531,21607.5,24.52599703321936
1662926400,21607.5,21659,21434.5,21625,22.15881792520265
1662930000,21625,21717,21453.5,21501.5,22.142787127168397
1662933600,21501.5,21667.5,21501.5,21620.5,20.621557214842696
1662937200,21620.5,21841,21567.5,21810,25.273590883583456
1662940800,21810,21844,21627,21627,23.243991866989024
1662944400,21627,22391,21551,22029.5,34.195382140350695
1662948000,22029.5,22085.5,21655.5,21760,29.88651601117233
1662951600,21760,21823,21530.5,21653.5,27.360896300719943
1662955200,21653.5,21734.5,21611.5,21706.5,26.352394505859056
1662958800,21706.5,21773.5,21661.5,21770,26.647826443855827
1662962400,21770,21833,21687,21807,27.306349394907244
1662966000,21807,22230,21795,22177.5,35.63883671870871
1662969600,22177.5,22332.5,22102,22213.5,36.24984779738367
1662973200,22213.5,22246,22112,22154.5,34.744598283731676
1662976800,22154.5,22214.5,21966,22144.5,32.083899373334134
1662980400,22144.5,22469.5,22091,22294,36.021776809960976
1662984000,22294,22413.5,22198.5,22337.5,33.71987424288562
1662987600,22337.5,22448,22266,22376.5,32.90714143596029
1662991200,22376.5,22483,22280,22302,31.935509117207744
1662994800,22302,22337,22004,22107.5,28.781933372026938
1662998400,22107.5,22265,22012.5,22205.5,26.634243263334238
1663002000,22205.5,22375,22128,22342.5,27.938806220060787
1663005600,22342.5,22400,22257.5,22387,27.488508308098627
1663009200,22387,22436,22344.5,22409,27.833318055942517
1663012800,22409,22488,22350.5,22391,28.28215056874441
1663016400,22391,22420,22250,22330,26.68501936612336
1663020000,22330,22393.5,22255,22315.5,25.425283473655234
1663023600,22315.5,22390.5,22302.5,22388.5,24.629694796666612
1663027200,22388.5,22436.5,22103.5,22208,21.844183917591128
1663030800,22208,22275,22143.5,22230,20.841771007417098
1663034400,22230,22261.5,22058,22249.5,19.361082180089806
1663038000,22249.5,22270,22155,22219.5,18.865003297396896
1663041600,22219.5,22368,22168,22271,21.035636435751744
1663045200,22271,22418,22256,22377,21.61668182653715
1663048800,22377,22659,22233,22305,26.62966472748312
1663052400,22305,22422,22257,22268.5,25.126637655093965
1663056000,22268.5,22305,22181.5,22229,24.03323280820871
1663059600,22229,22430,22229,22376.5,26.73718810690449
1663063200,22376.5,22582,22345,22520.5,29.824646580841527
1663066800,22520.5,22711,22468.5,22522.5,31.773463950915648
1663070400,22522.5,22794,21336,21391.5,20.633347430722072
1663074000,21391.5,21527,21177.5,21190,18.920813035377364
1663077600,21190,21250,20852,20998,17.17284883321394
1663081200,20998,21070,20758,20823,15.930407660741322
1663084800,20823,20910,20670,20757.5,15.029619235509383
1663088400,20757.5,20927,20719.5,20755,14.68767133942567
1663092000,20755,20783,20226,20242.5,12.832302090554423
1663095600,20242.5,20345.5,20040,20274,11.941317187373576
1663099200,20274,20398,20216.5,20228,12.663732298682827
1663102800,20228,20239.5,19835,20120,11.490694613826486
1663106400,20120,20253,20061,20215.5,11.289087119055582
1663110000,20215.5,20232,20095,20164,10.910071154347643
1663113600,20164,20209,20031,20187,10.42054787382304
1663117200,20187,20315,20175,20289,12.811168446217208
1663120800,20289,20518,20277,20435.5,17.35078662273618
1663124400,20435.5,20455,20290.5,20309.5,16.57630098168575
1663128000,20309.5,20396,20273,20380.5,16.001166075451444
1663131600,20380.5,20380.5,20293,20302.5,15.586853438711238
1663135200,20302.5,20317,20210,20233.5,15.072888559662715
1663138800,20233.5,20315,20130,20238,14.200989457402377
1663142400,20238,20408.5,20184,20372,16.130053246549455
1663146000,20372,20393,20303,20340,15.655030279882107
1663149600,20340,20384.5,20300.5,20331,15.204954752859262
1663153200,20331,20351,20070.5,20216,13.780244133759481
1663156800,20216,20338,20063,20302.5,12.539697483887561
1663160400,20302.5,20375,20170,20298.5,12.911007727821564
1663164000,20298.5,20310,20105,20281.5,12.037290235528523
1663167600,20281.5,20320,20140,20166.5,11.647466935288822
1663171200,20166.5,20208.5,20100.5,20134.5,11.211767921153257
1663174800,20134.5,20224,20091,20091,11.232676422517416
1663178400,20091,20120,19590.5,19772,9.339966352651558
1663182000,19772,19990,19700,19940.5,8.495634132979296
1663185600,19940.5,19977,19875.5,19935,8.215694081679858
1663189200,19935,20216,19840.5,20195.5,14.64841061615049
1663192800,20195.5,20377.5,20131,20286.5,18.50522174256512
1663196400,20286.5,20300,20182,20220,17.809125981343108
1663200000,20220,20255,20134.5,20145,17.101664497222842
1663203600,20145,20182,19947,20180.5,15.784733703247978
1663207200,20180.5,20181,20012,20088.5,14.89633575083479
1663210800,20088.5,20095.5,19912.5,20018.5,13.978866901403213
1663214400,20018.5,20079.5,19945.5,20020.5,13.331387979276021
1663218000,20020.5,20182,19995.5,20135,16.03380255529791
1663221600,20135,20305,19970,20093.5,18.341308692285285
1663225200,20093.5,20319,20059.5,20191.5,17.23897638935456
1663228800,20191.5,20211.5,20023,20143.5,16.16243270309754
1663232400,20143.5,20180,20049,20117.5,15.44077079202488
1663236000,20117.5,20189,20092.5,20140,15.231600234122926
1663239600,20140,20187.5,20074.5,20135.5,14.60167495196371
1663243200,20135.5,20180,20041,20112.5,13.843266562994527
1663246800,20112.5,20134.5,19976.5,20111,13.015714302897086
1663250400,20111,20172,19627.5,19700,10.652362987540267
1663254000,19700,19845,19472,19731,9.39399864878221
1663257600,19731,19867,19645.5,19858,9.431807231741754
1663261200,19858,19940.5,19778,19819,11.313982893030031
1663264800,19819,19873.5,19721,19751,10.7431331136876
1663268400,19751,19836,19661,19774.5,10.112580678050595
1663272000,19774.5,19849,19751.5,19844.5,10.222144670328662
1663275600,19844.5,19895.5,19778.5,19817.5,11.465311374493952
1663279200,19817.5,19817.5,19568.5,19725.5,10.456147644638934
1663282800,19725.5,19753.5,19628.5,19692.5,9.981191493540116
1663286400,19692.5,19779.5,19578,19773.5,9.251648868028543
1663290000,19773.5,19799.5,19696,19725,9.643049505681478
1663293600,19725,19753,19674.5,19739.5,9.34638704940404
1663297200,19739.5,19765,19685,19741,9.531040699508006
1663300800,19741,19849,19739,19808,12.61419722516554
1663304400,19808,19825,19732.5,19742.5,12.108342654574102
1663308000,19742.5,19797,19722.5,19754.5,11.701336701980477
1663311600,19754.5,19786,19718,19733,11.32707852901644
1663315200,19733,19749,19604.5,19680.5,10.554542326290239
1663318800,19680.5,19780,19677,19745.5,11.526783481686033
1663322400,19745.5,19824.5,19731,19785,13.199548985321075
1663326000,19785,19878.5,19768,19856,15.187697524792199
1663329600,19856,19865,19674,19680.5,13.760020542392283
1663333200,19680.5,19764,19435,19525,11.716884114359367
1663336800,19525,19793.5,19500,19653.5,11.508924820663449
1663340400,19653.5,19730,19569.5,19652.5,10.720723366525082
1663344000,19652.5,19652.5,19455,19525.5,9.82870174426695
1663347600,19525.5,19549.5,19315,19433.5,8.88355642580165
1663351200,19433.5,19577.5,19369,19557,9.266820333256746
1663354800,19557,19640,19546,19608,11.517153378751456
1663358400,19608,19743.5,19605.5,19743,15.233155064426542
1663362000,19743,19815.5,19704.5,19729.5,17.62827162539869
1663365600,19729.5,19763.5,19677.5,19717.5,16.94594341899931
1663369200,19717.5,19795.5,19682,19790.5,17.532458095181862
1663372800,19790.5,20079.5,19759.5,19940,27.266732700055858
1663376400,19940,20044,19940,19995,26.021865331262983
1663380000,19995,20000,19862,19903,24.428149171600673
1663383600,19903,19909,19870,19872,23.98114389444722
1663387200,19872,19976,19870,19926,25.975335411444274
1663390800,19926,19926,19813,19849,24.54291101233574
1663394400,19849,19864.5,19770.5,19830,23.38752044047453
1663398000,19830,19848,19790.5,19836,22.684046600714
1663401600,19836,19881,19836,19866.5,23.9363049831083
1663405200,19866.5,19907,19852,19867,24.671803273586782
1663408800,19867,19885,19805,19853.5,23.511071696629514
1663412400,19853.5,19859.5,19797,19803.5,22.615873921833003
1663416000,19803.5,19866.5,19734,19850,20.807121538411803
1663419600,19850,19897,19838,19889.5,21.94797245862154
1663423200,19889.5,19946,19862,19913,23.89807442109146
1663426800,19913,20025,19873,19947.5,26.55308027029199
1663430400,19947.5,20176.5,19922,20116.5,31.35680343845486
1663434000,20116.5,20166,20032.5,20069,28.972548612865385
1663437600,20069,20087.5,20009.5,20056,27.649702371025125
1663441200,20056,20063.5,19966,20001,26.04866025833528
1663444800,20001,20079.5,19973,20069.5,25.345571855411354
1663448400,20069.5,20084,19917.5,20026.5,22.888128056050864
1663452000,20026.5,20128,20015.5,20114.5,23.95725121183656
1663455600,20114.5,20135,20083.5,20106,23.631098461720093
1663459200,20106,20106,19949,19975,21.418432908812804
1663462800,19975,20043.5,19966.5,19991,20.409106552101168
1663466400,19991,20038.5,19991,20026.5,19.78956873710827
1663470000,20026.5,20029,19938,19991,18.62321332023355
1663473600,19991,20018,19948,20004.5,17.756275810154197
1663477200,20004.5,20070.5,19989.5,20057,20.336475968209342
1663480800,20057,20081.5,20022.5,20027,20.26668754420945
1663484400,20027,20073.5,20020,20040.5,19.482171042636754
1663488000,20040.5,20092,20014,20041,19.724861980038895
1663491600,20041,20065,19810,19826,16.413847644370406
1663495200,19826,20033.5,19749,19909.5,13.659025435523118
1663498800,19909.5,19940,19871.5,19918.5,13.089391795269512
1663502400,19918.5,20015,19850,19977,16.24890848592407
1663506000,19977,20000,19929.5,19952,15.550395820887974
1663509600,19952,19952.5,19716.5,19803,13.463854160891398
1663513200,19803,19866,19765,19803,12.679721776245566
1663516800,19803,19869.5,19625,19743,11.008312144574969
1663520400,19743,19755,19600,19629,10.099430026444706
1663524000,19629,19710,19550,19629.5,9.25040491664949
1663527600,19629.5,19739.5,19591.5,19716,10.075829409893968
1663531200,19716,19745,19663.5,19716,9.930033499351813
1663534800,19716,19716,19380.5,19456.5,8.314858443876076
1663538400,19456.5,19473,19333,19439,7.748481360882111
1663542000,19439,19521,19374.5,19408.5,9.531860697694233
1663545600,19408.5,19509.5,19386.5,19450.5,8.954660158373416
1663549200,19450.5,19490,19388,19439,8.495245629424739
1663552800,19439,19469,18630,18756.5,5.840797517018937
1663556400,18756.5,18820,18687.5,18768,5.546068993337568
1663560000,18768,18859.5,18760,18804.5,6.885107118401165
1663563600,18804.5,18818.5,18296,18448.5,5.635551160098257
1663567200,18448.5,18557.5,18110,18458,4.827468344693632
1663570800,18458,18496,18380,18453.5,4.641669371463996
1663574400,18453.5,18524.5,18397,18402,5.4133943233054325
1663578000,18402,18460,18358,18446,5.217531267886295
1663581600,18446,18774.5,18426.5,18765,15.209617791716925
1663585200,18765,18793.5,18610,18673.5,14.906303960970744
1663588800,18673.5,18849,18666,18805.5,15.875907518251514
1663592400,18805.5,19164,18727.5,19095.5,23.702751774202973
1663596000,19095.5,19424.5,19007,19292,28.550211913297687
1663599600,19292,19335,18991.5,19070.5,25.69764288040973
1663603200,19070.5,19219.5,19060,19200.5,24.474816227736714
1663606800,19200.5,19209,18920,18959,22.39535250632498
1663610400,18959,19153.5,18871.5,19148.5,20.559722664268868
1663614000,19148.5,19546,19148.5,19506,29.21098263864687
1663617600,19506,19642.5,19408,19507.5,29.995267430620153
1663621200,19507.5,19675,19468.5,19509.5,29.159289532569392
1663624800,19509.5,19670,19447.5,19591,27.301666875057414
1663628400,19591,19623,19514,19527.5,26.413909254803134
1663632000,19527.5,19626,19430.5,19504.5,24.852961593274156
1663635600,19504.5,19514.5,19362.5,19454,23.681195845136468
1663639200,19454,19476,19402.5,19458.5,23.11370271564969
1663642800,19458.5,19463.5,19161.5,19351.5,20.89774858804926
1663646400,19351.5,19354,19257,19324,20.22698142630003
1663650000,19324,19427.5,19310.5,19362,21.931786338453946
1663653600,19362,19390,19296.5,19370,21.201475805019033
1663657200,19370,19582.5,19231,19352,25.1887762823665
1663660800,19352,19426,19276.5,19296,23.888893428070798
1663664400,19296,19320.5,19135.5,19224,22.351718525771375
1663668000,19224,19307.5,19170.5,19304,21.260685164453534
1663671600,19304,19333,19194,19210.5,21.11306957244778
1663675200,19210.5,19217,19050.5,19120,19.818585796122246
1663678800,19120,19128.5,18770,18911.5,17.3517108189108
1663682400,18911.5,19099,18862,19060,15.939220659149582
1663686000,19060,19257,18977,19228,19.73917252225027
1663689600,19228,19313.5,18961.5,19090.5,19.323400764799874
1663693200,19090.5,19100.5,18716,18759.5,17.060847648096424
1663696800,18759.5,19000.5,18750,18963.5,15.765685479678517
1663700400,18963.5,19092.5,18948,18984,17.922984833529505
1663704000,18984,19072,18929.5,18963.5,17.104883019309295
1663707600,18963.5,19087,18850,18866.5,15.812157519551663
1663711200,18866.5,18962,18824.5,18956.5,15.099175659748829
1663714800,18956.5,18960.5,18769.5,18870,14.14504668237023
1663718400,18870,18950.5,18821.5,18925,13.523486006064278
1663722000,18925,18958,18866,18878.5,13.3481273546826
1663725600,18878.5,19050,18874,19004.5,15.801199332873699
1663729200,19004.5,19023.5,18970,19014,15.481800446958204
1663732800,19014,19023,18955,18990,15.064977474893377
1663736400,18990,19128,18893,18917,17.762258304832205
1663740000,18917,18976,18788,18865,16.46994328441759
1663743600,18865,18962.5,18791.5,18936,15.374254488375072
1663747200,18936,18940,18822,18869,14.649980729062767
1663750800,18869,19014.5,18832,18988,16.55414393733657
1663754400,18988,19141.5,18938,19094.5,20.238421749996345
1663758000,19094.5,19194,19071,19152,21.353932037825874
1663761600,19152,19272.5,19104.5,19230,23.08243029492412
1663765200,19230,19327.5,19214,19258,24.28079725221548
1663768800,19258,19481.5,19207.5,19238.5,27.77163475253926
1663772400,19238.5,19297.5,19080,19184,25.39751500555828
1663776000,19184,19365,19162,19226,26.01895296883386
1663779600,19226,19943.5,19221,19902,38.59684354291991
1663783200,19902,20045,18474,19630.5,24.983061980115288
1663786800,19630.5,19687,18950,18993,21.204467060317892
1663790400,18993,19063.5,18834,18918.5,20.180880293390643
1663794000,18918.5,18919,18275.5,18453,17.613482941926232
1663797600,18453,18484.5,18100,18470,16.28070253334148
1663801200,18470,18574,18407,18446.5,17.5561505015601
1663804800,18446.5,18530,18345,18379,16.86825417101343
1663808400,18379,18517.5,18351,18500,16.251086330347324
1663812000,18500,18776.5,18466,18733,20.848356890948065
1663815600,18733,18775,18631,18677.5,20.15918116435155
1663819200,18677.5,18797.5,18654,18694.5,20.005703579679782
1663822800,18694.5,18718.5,18613,18657.5,19.477370450584374
1663826400,18657.5,18863.5,18651,18755.5,22.11915912622641
1663830000,18755.5,18955,18722,18921.5,23.150487243326072
1663833600,18921.5,19285,18894,19193,29.15393190301707
1663837200,19193,19221.5,19077.5,19165.5,28.06297098590711
1663840800,19165.5,19235.5,19059.5,19140,26.745625534025727
1663844400,19140,19258.5,19019.5,19222.5,25.027505465943293
1663848000,19222.5,19314.5,19131,19196,25.304413844318262
1663851600,19196,19208.5,18882.5,18897,23.077504494905593
1663855200,18897,19063.5,18845,18872.5,21.699130373680447
1663858800,18872.5,19017,18787.5,18983.5,20.32589827548806
